Breakdown,2021-08-31 00:00:00,2020-08-31 00:00:00,2019-08-31 00:00:00,2018-08-31 00:00:00,ticker
totalLiab,3261456.0,4886141.0,3863939.0,5718300.0,AJJ.AX
totalStockholderEquity,5137682.0,11173896.0,12810715.0,14714557.0,AJJ.AX
minorityInterest,235537.0,792567.0,739204.0,723434.0,AJJ.AX
otherCurrentLiab,1070149.0,1558058.0,752671.0,1836647.0,AJJ.AX
totalAssets,8634675.0,16852604.0,17413858.0,21156291.0,AJJ.AX
commonStock,18223133.0,18223133.0,18223133.0,17228598.0,AJJ.AX
retainedEarnings,-11852969.0,-6178697.0,-3723141.0,-1701739.0,AJJ.AX
otherLiab,75922.0,75922.0,75922.0,75922.0,AJJ.AX
treasuryStock,-1232482.0,-870540.0,-1689277.0,-812302.0,AJJ.AX
cash,874422.0,1332071.0,5086849.0,8928738.0,AJJ.AX
totalCurrentLiabilities,2126852.0,3449218.0,3788017.0,5642378.0,AJJ.AX
shortLongTermDebt,193342.0,,,,AJJ.AX
otherStockholderEquity,-1232482.0,-870540.0,-1689277.0,-812302.0,AJJ.AX
propertyPlantEquipment,7249504.0,11993031.0,9404880.0,8973374.0,AJJ.AX
totalCurrentAssets,1385171.0,4793287.0,7768425.0,11942294.0,AJJ.AX
netTangibleAssets,5137682.0,11173896.0,12810715.0,14714557.0,AJJ.AX
shortTermInvestments,142422.0,145617.0,404138.0,188817.0,AJJ.AX
netReceivables,294307.0,1109176.0,2120162.0,2632050.0,AJJ.AX
longTermDebt,743071.0,,,,AJJ.AX
inventory,74020.0,104980.0,157276.0,192689.0,AJJ.AX
accountsPayable,670549.0,735867.0,2899237.0,3615215.0,AJJ.AX
otherCurrentAssets,,2101443.0,,,AJJ.AX
longTermInvestments,,66286.0,69178.0,69248.0,AJJ.AX
otherAssets,,,171375.0,171375.0,AJJ.AX
deferredLongTermAssetCharges,,,171375.0,171375.0,AJJ.AX
